"ID","pop","unemp","wealth","ym","Jan 2010","Feb 2010","Mar 2010","Apr 2010","May 2010","Jun 2010","Jul 2010","Aug 2010","Sep 2010","Oct 2010","Nov 2010","Dec 2010","Jan 2011","Feb 2011","Mar 2011","Apr 2011","May 2011","Jun 2011","Jul 2011","Aug 2011","Sep 2011","Oct 2011","Nov 2011","Dec 2011","Jan 2012","Feb 2012","Mar 2012","Apr 2012","May 2012","Jun 2012","Jul 2012","Aug 2012","Sep 2012","Oct 2012","Nov 2012","Dec 2012","Jan 2013","Feb 2013","Mar 2013","Apr 2013","May 2013","Jun 2013","Jul 2013","Aug 2013","Sep 2013","Oct 2013","Nov 2013","Dec 2013","Jan 2014","Feb 2014","Mar 2014","Apr 2014","May 2014","Jun 2014","Jul 2014","Aug 2014","Sep 2014","Oct 2014","Nov 2014","Dec 2014","Jan 2015","Feb 2015","Mar 2015","Apr 2015","May 2015","Jun 2015","Jul 2015","Aug 2015","Sep 2015","Oct 2015","Nov 2015","Dec 2015","Winter 2010","Spring 2010","Summer 2010","Fall 2010","Winter 2011","Spring 2011","Summer 2011","Fall 2011","Winter 2012","Spring 2012","Summer 2012","Fall 2012","Winter 2013","Spring 2013","Summer 2013","Fall 2013","Winter 2014","Spring 2014","Summer 2014","Fall 2014","Winter 2015","Spring 2015","Summer 2015","Fall 2015","Total Winter","Total Spring","Total Summer","Total Fall","Total Crime"
236,1194,0.167206040992449,0.263495090867534,57,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,2,3,0,2,1,3,1,1,0,1,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,2,4,1,3,0,1,0,1,0,1,2,0,1,1,0,5,0,1,1,2,0,0,1,0,0,0,0,0,0,2,1,2,0,1,2,0,3,5,5,2,1,2,3,0,0,7,4,1,3,2,6,3,1,0,2,8,8,17,22,55
237,869,0.121678321678322,0.330491539581896,65,0,0,0,2,3,2,0,0,1,3,2,1,1,0,3,2,3,1,3,0,3,2,1,0,0,0,0,0,0,1,0,0,1,2,3,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,2,1,1,4,3,0,0,0,0,0,0,0,2,0,0,0,0,5,2,6,2,8,4,6,0,0,1,6,1,3,1,0,1,2,3,4,7,0,0,2,11,18,11,24,64
238,1228,0.118867924528302,-0.368185711296446,34,4,1,1,1,2,1,6,2,4,6,2,3,3,0,1,0,4,2,3,6,3,3,2,4,1,1,5,4,7,1,4,2,0,1,2,1,3,3,2,1,2,0,2,3,1,2,0,4,2,2,0,5,3,3,1,2,2,2,5,1,2,4,0,1,1,0,1,1,0,1,0,2,5,4,9,12,6,5,11,8,6,16,7,3,7,5,5,3,8,8,6,9,7,2,2,1,39,40,40,36,155
239,2336,0.0244399185336049,1.80441341129785,77,1,1,2,2,2,5,5,3,1,3,1,0,0,0,0,2,4,2,4,6,2,5,4,4,1,4,0,3,1,3,3,6,3,2,1,1,0,2,0,1,0,1,0,3,1,1,0,0,1,0,1,1,3,1,2,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,2,2,6,13,5,0,6,12,11,9,4,12,6,3,1,4,2,1,5,3,2,2,1,2,2,17,23,46,28,114
240,856,0.0506108202443281,-0.396898475031172,36,0,0,1,1,0,3,1,5,3,3,5,1,1,1,0,0,2,1,2,1,2,3,1,1,0,0,4,3,1,4,0,2,1,2,1,0,0,0,2,1,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,9,11,3,2,4,6,1,8,6,4,0,3,1,2,1,0,2,0,1,1,1,1,6,16,23,24,69
241,1462,0.0299500831946755,0.971743262990785,116,0,3,3,2,3,4,2,2,0,1,4,2,2,1,4,2,4,1,1,2,0,4,1,1,1,0,9,4,3,2,2,1,1,1,2,2,1,0,2,2,3,0,2,4,2,3,0,2,2,1,1,2,0,5,3,2,3,1,2,2,0,0,0,1,2,2,0,1,3,3,0,0,3,8,8,5,5,10,4,5,2,16,5,4,3,7,6,5,5,3,10,6,2,3,3,6,20,47,36,31,134
242,1250,0.051498127340824,1.51728577395059,106,2,0,4,2,1,3,1,4,3,3,5,5,0,1,2,2,1,1,2,7,10,9,2,2,0,0,4,2,3,0,2,3,3,8,5,1,2,4,1,3,10,2,1,3,2,6,3,3,0,1,1,2,2,0,2,3,2,1,2,1,1,3,1,1,1,1,0,1,3,9,1,5,2,7,8,11,6,5,10,21,2,9,5,16,7,14,6,11,4,5,5,5,5,3,2,13,26,43,36,77,182
243,1897,0.069453809844909,1.90012262374694,75,5,1,3,1,5,2,5,1,1,4,1,2,4,0,1,4,1,2,2,4,3,12,5,2,5,2,1,3,4,3,0,4,0,3,2,2,3,1,0,3,3,0,1,2,3,2,2,1,0,1,5,2,3,2,5,2,1,7,5,2,3,1,2,0,0,1,1,0,3,6,0,1,6,9,8,6,6,6,8,20,9,8,7,5,6,6,3,7,2,10,9,13,6,2,2,9,35,41,37,60,173
244,2502,0.0604142692750288,2.56051618964564,268,2,1,1,4,7,10,6,7,3,3,0,0,2,1,2,1,1,2,3,3,3,0,3,1,5,1,1,1,1,1,3,2,0,2,3,4,8,2,1,3,1,0,1,0,2,1,3,4,2,0,0,0,4,0,1,1,1,1,2,1,0,0,1,0,1,0,0,2,0,2,2,3,3,12,23,6,3,4,8,6,7,3,6,5,14,5,1,6,6,4,2,4,1,2,2,4,34,30,42,31,137
245,1582,0.150537634408602,1.16316168788896,36,0,3,1,0,2,0,0,1,0,1,1,2,1,2,0,2,2,1,3,2,3,1,1,1,0,0,0,0,2,3,3,0,1,4,2,0,1,0,0,3,4,2,2,2,2,1,0,1,0,1,0,0,0,0,1,0,2,0,1,1,1,1,1,2,3,1,0,0,0,0,0,2,3,3,1,2,5,4,6,5,1,2,6,7,1,7,6,3,2,0,1,3,3,6,1,0,15,22,21,20,78
246,1159,0.0824499411071849,-0.195909128888088,53,1,3,2,0,0,0,2,3,1,3,0,1,0,0,0,1,2,3,0,2,2,1,1,1,0,0,1,2,0,2,3,0,1,0,2,1,0,0,1,3,2,4,1,0,0,2,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,1,1,1,2,1,0,1,4,2,5,4,1,3,5,4,1,3,5,3,1,6,5,2,1,1,1,2,0,1,3,3,8,16,24,18,66
247,981,0.152073732718894,0.37834614580644,33,2,3,4,1,2,3,2,2,2,3,3,1,0,2,2,3,3,1,2,2,3,2,1,0,1,1,2,1,2,2,2,2,0,2,1,2,1,0,1,4,4,2,3,3,0,0,2,3,3,0,1,1,0,1,0,1,0,3,2,0,1,0,0,0,0,0,2,3,1,1,2,1,5,7,7,8,3,8,5,6,2,5,6,3,3,9,8,2,6,2,2,5,1,0,5,4,20,31,33,28,112
248,1204,0.149738219895288,0.809037601827336,74,2,1,4,3,0,1,0,4,4,1,2,1,3,0,0,4,1,1,3,1,2,2,3,2,1,2,1,2,0,0,1,3,3,1,1,2,1,2,0,0,0,0,1,0,0,1,0,2,1,0,1,0,2,0,0,1,1,0,0,1,3,0,1,0,1,1,2,1,0,2,4,5,3,7,5,7,4,5,5,7,5,3,4,5,5,0,1,1,3,3,1,1,4,2,4,6,24,20,20,27,91
249,893,0.194214876033058,0.550622728214798,11,1,3,3,1,0,1,2,1,3,1,0,0,2,1,0,1,0,2,2,1,2,0,2,0,2,1,1,1,1,0,1,3,1,0,1,2,0,0,2,1,1,1,0,2,1,1,0,1,1,0,0,0,0,0,2,0,0,0,1,5,0,0,0,0,0,0,0,2,0,0,0,1,4,4,4,4,3,1,5,4,3,3,4,2,2,4,3,2,2,0,2,1,5,0,2,0,19,12,20,13,64
250,971,0.122685185185185,0.0242220597448145,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,2,3,0,1,0,0,0,0,1,2,0,0,1,0,0,0,2,0,0,2,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,3,2,1,2,0,0,0,0,9,8,1,0,3,1,2,2,3,1,0,0,2,1,2,0,0,2,7,4,17,13,12,46
251,12,0,-2.25365719654348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,1,3,0,0,1,1,1,1,2,6,4,1,5,16
252,862,0.146186440677966,-0.559604136194622,0,4,2,3,1,1,1,2,3,0,0,3,1,1,2,1,2,0,1,1,1,1,1,0,3,3,1,1,1,2,2,2,0,0,0,3,1,1,2,0,1,0,6,3,3,2,1,1,3,3,3,1,1,1,1,0,1,0,0,0,0,1,0,0,2,1,2,2,1,1,2,0,1,6,5,6,3,4,3,3,2,7,4,4,3,4,1,12,4,9,3,2,0,1,3,5,3,31,19,32,15,97
253,1890,0.294232649071359,1.90012262374694,71,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,3,0,0,1,1,0,0,0,2,3,2,0,2,1,2,1,0,1,0,4,0,0,4,2,0,1,3,8,5,6,11,30
254,599,0.142191142191142,-0.693597033623345,65,1,0,3,1,2,2,1,3,0,2,3,0,0,1,0,0,1,1,9,2,8,3,2,2,2,0,1,1,1,2,2,2,0,3,2,0,0,0,0,1,0,0,2,1,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,3,2,0,0,1,0,2,0,0,0,0,0,2,1,6,6,5,1,1,12,13,4,3,6,5,0,1,3,0,3,0,3,0,5,1,2,0,14,12,32,23,81
255,1142,0.153502235469449,-0.65531334864371,63,4,1,2,2,0,0,2,1,2,2,0,2,0,0,1,0,2,2,2,3,3,0,0,1,1,0,2,1,3,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2,1,0,1,0,2,0,1,1,0,2,2,0,0,1,0,1,2,0,2,5,4,3,4,2,3,7,3,2,6,4,0,0,0,2,1,1,2,2,2,2,4,1,3,12,19,19,13,63
256,481,0.320689655172414,-1.1912849383586,0,0,0,0,0,4,0,1,0,1,2,2,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,2,2,1,3,0,0,0,1,0,1,0,1,0,2,0,0,0,0,1,1,1,0,0,0,0,2,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,4,1,5,2,1,2,2,2,1,4,4,1,1,3,0,2,1,2,1,5,0,0,1,12,8,12,13,45
257,507,0.173170731707317,-1.01900835595024,28,2,4,1,0,1,0,2,2,0,0,0,1,1,0,2,0,0,0,3,0,1,1,0,1,0,0,2,1,1,0,2,2,0,1,0,0,2,1,0,0,0,3,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,4,3,1,2,6,2,4,0,2,2,3,2,1,4,4,1,3,0,4,2,1,1,1,2,0,0,2,8,13,9,18,15,55
258,1912,0.223004694835681,0.885604971786606,156,5,1,2,4,4,2,1,2,2,5,5,1,3,3,2,3,11,6,3,5,13,4,10,9,4,3,1,1,4,2,3,3,2,2,5,3,6,2,3,0,1,1,1,3,1,1,3,1,1,1,0,1,0,1,0,1,0,0,0,0,2,0,1,4,0,1,1,0,0,7,2,0,6,10,5,12,7,16,14,27,16,6,8,9,11,4,5,5,3,1,2,0,2,5,2,9,45,42,36,62,185
259,552,0.11716621253406,-1.1912849383586,38,2,0,3,0,3,0,4,4,1,2,6,0,2,0,0,1,3,2,2,2,0,2,1,0,1,0,2,3,1,0,1,0,3,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,2,6,8,9,2,4,6,3,1,6,1,4,1,1,2,0,0,1,0,0,2,1,3,0,8,19,20,16,63
260,606,0.543283582089552,-0.913728222256247,0,1,0,1,0,1,2,2,1,0,1,1,1,2,0,0,0,0,3,0,3,0,2,5,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,1,2,0,0,0,0,2,0,1,0,0,0,0,1,0,1,2,5,2,3,0,6,7,2,2,0,1,2,0,0,1,0,1,1,6,0,2,1,1,8,7,13,18,46
261,1034,0.0720720720720721,-0.0810580739491822,63,0,0,0,1,0,1,0,2,2,4,3,3,2,1,0,1,2,0,1,3,1,3,3,2,1,2,2,1,0,4,3,2,2,2,1,2,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,3,3,0,0,0,1,1,2,0,0,0,1,0,0,1,3,9,6,3,4,7,5,3,9,5,3,1,2,2,0,1,2,2,6,1,3,1,20,10,23,26,79
262,1388,0.109229466553768,0.828179444317153,117,0,1,0,4,1,1,2,1,3,1,2,3,3,1,3,1,2,3,1,0,1,2,4,2,1,2,0,1,2,1,0,0,0,0,2,1,1,1,0,0,0,0,1,1,1,2,1,0,0,1,0,2,1,4,2,3,4,0,0,1,0,0,0,1,1,0,2,1,0,0,0,1,1,5,4,6,7,6,4,7,5,3,1,2,3,0,2,4,1,3,9,4,1,2,3,0,18,19,23,23,83
263,1038,0,0.263495090867534,0,2,1,0,0,3,0,2,1,3,1,1,1,1,2,1,1,3,9,4,4,1,1,1,3,0,1,1,1,4,0,2,1,4,0,4,1,3,0,3,1,2,4,0,2,1,2,1,1,0,0,1,0,0,1,2,2,2,2,2,2,2,0,0,0,0,1,1,1,0,0,0,0,3,3,3,5,4,5,17,3,4,6,3,8,4,6,6,4,1,1,5,6,4,0,3,0,20,21,37,26,104
264,1480,0,-0.511749529970078,0,0,0,0,1,1,7,1,3,3,3,6,4,3,2,1,1,5,4,1,5,3,2,2,1,2,1,2,0,4,4,3,3,5,1,3,3,2,0,1,2,2,0,1,1,3,2,0,2,0,0,0,0,2,1,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2,11,12,9,7,10,7,4,6,10,9,5,5,2,5,2,2,5,1,1,1,0,1,21,23,38,35,117
265,875,0.12992700729927,-0.722309797358071,91,1,1,1,1,2,2,3,2,0,0,3,1,1,0,3,4,0,1,3,4,2,4,1,1,0,0,1,1,1,0,1,4,3,2,1,1,0,0,0,1,1,1,0,0,2,1,0,2,1,0,1,2,1,0,0,2,3,3,2,3,0,1,1,1,0,0,1,2,0,1,2,0,2,4,7,3,2,7,8,7,1,3,5,6,1,2,1,3,3,4,2,8,4,2,3,3,13,22,26,30,91
266,1146,0.12284730195178,0.0625057447244497,39,1,2,1,2,2,3,1,1,2,0,1,0,0,1,0,3,2,0,3,1,1,0,0,3,1,1,0,0,3,2,3,0,1,2,4,2,0,1,0,1,1,1,0,2,3,6,2,0,2,1,2,0,3,1,3,2,3,1,2,1,0,0,0,0,3,0,0,0,1,3,1,0,3,5,5,3,1,5,4,1,5,3,5,7,3,2,3,11,3,5,6,6,1,3,0,5,16,23,23,33,95
267,979,0.0766016713091922,0.196498642153173,48,1,3,3,4,2,0,1,3,3,0,1,2,0,2,4,1,1,4,0,2,2,2,3,1,0,0,2,0,0,1,1,2,0,2,0,1,2,0,0,3,1,0,1,2,4,1,1,1,3,1,1,1,0,1,0,3,0,2,2,2,1,0,1,0,0,1,1,2,0,1,2,1,4,9,4,4,4,6,6,7,1,2,4,2,3,4,3,6,5,2,4,4,3,1,4,3,20,24,25,26,95
268,1669,0.0732940185341196,1.58428222266495,89,1,2,0,2,3,4,1,5,3,8,3,2,2,0,1,1,1,3,3,3,2,1,6,2,1,0,0,5,2,1,2,1,6,4,3,0,4,0,1,4,2,1,0,3,1,2,0,1,2,1,1,1,2,0,2,0,0,0,1,1,1,0,0,1,1,1,1,0,0,2,0,0,3,5,10,14,4,3,9,9,3,7,4,13,4,7,4,3,4,4,2,1,2,2,2,2,20,28,31,42,121
269,864,0.0753623188405797,-0.559604136194622,0,3,0,4,1,1,2,2,0,1,1,0,0,1,0,3,3,2,2,0,4,0,1,0,1,3,0,2,0,1,2,2,1,0,0,2,2,3,1,1,2,0,1,4,1,0,1,2,1,0,0,1,2,0,2,3,1,2,0,3,1,4,0,1,4,0,4,1,0,1,1,0,1,3,6,4,2,1,8,6,1,4,3,5,2,6,3,6,3,1,3,6,5,5,5,5,2,20,28,32,15,95
270,1992,0.165537998495109,2.12982473362475,104,2,0,2,3,1,7,1,3,2,2,4,1,1,0,3,2,4,13,5,3,0,4,6,5,0,1,4,2,2,2,2,6,3,6,4,4,3,2,3,0,1,0,2,0,0,1,2,2,1,0,4,2,4,2,4,2,1,2,0,2,0,0,2,1,5,6,7,2,4,1,2,1,2,6,11,8,2,9,21,10,6,8,10,13,9,4,2,3,3,10,8,3,2,8,15,7,24,45,67,44,180
271,1208,0.138613861386139,0.521909964480072,83,1,0,0,4,2,2,4,7,10,8,7,2,1,4,4,7,3,5,2,3,4,4,6,3,3,4,0,0,3,0,4,2,3,5,0,1,3,0,2,2,0,1,0,2,1,2,2,5,3,2,2,0,0,1,0,0,3,1,0,1,1,1,5,0,3,2,1,4,0,0,1,0,1,6,13,25,7,14,10,14,10,3,6,8,4,4,3,5,10,2,1,4,3,8,7,1,35,37,40,57,169
272,1476,0.042486231313926,0.809037601827336,106,3,3,2,2,3,4,6,6,2,7,2,1,3,3,1,1,4,3,4,1,4,3,2,1,3,1,2,1,1,1,2,2,2,4,3,3,1,2,1,0,4,0,3,4,4,3,2,1,3,4,2,2,1,0,0,5,0,3,3,1,1,0,1,1,4,2,1,0,2,1,4,3,6,7,16,11,7,6,8,9,5,4,5,9,6,5,7,9,8,5,5,6,2,6,3,7,34,33,44,51,162
273,639,0.191536748329621,-0.502178608725169,24,3,2,5,2,2,1,1,3,1,0,1,1,0,1,3,3,4,5,1,0,1,3,1,1,1,1,2,1,0,1,1,1,2,2,1,2,0,1,1,0,2,0,0,2,1,0,0,0,0,0,1,0,0,1,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,3,0,1,5,9,5,2,2,10,6,5,3,3,3,5,3,3,2,1,0,1,3,3,1,1,0,3,14,27,19,19,79
274,544,0.239080459770115,-1.13385941088915,55,3,0,5,1,0,1,1,2,0,2,3,2,1,0,2,3,8,9,1,2,2,1,1,0,0,0,0,3,1,0,1,0,3,1,2,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,2,3,6,4,5,3,13,12,4,0,4,1,6,2,1,3,2,1,2,0,0,0,1,2,2,9,27,22,19,77
275,1000,0.0895334174022699,-0.128912680173726,77,1,0,2,0,1,0,0,2,1,2,2,2,1,0,0,2,3,1,3,2,0,3,0,3,3,0,0,3,2,1,0,1,3,1,1,1,2,2,0,1,1,1,2,1,2,3,2,0,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,3,1,3,2,5,3,5,6,3,6,5,2,5,5,2,4,7,3,0,1,2,0,1,1,2,18,16,16,24,74
276,1736,0.110635260528194,1.71827512009367,79,4,0,2,1,0,2,0,1,4,3,1,0,3,0,1,1,3,6,1,4,3,1,2,4,1,1,0,2,1,3,1,3,3,1,1,0,2,0,0,2,4,0,0,2,0,1,0,2,1,1,1,0,0,2,0,2,0,0,0,0,3,2,1,0,2,0,1,0,1,2,1,2,4,3,3,8,3,5,11,6,6,3,7,5,2,6,2,1,4,1,4,0,5,3,1,4,24,21,28,24,97
277,1526,0.152470187393526,2.15853749735948,80,1,4,4,1,2,7,1,6,6,3,2,2,4,1,3,8,7,0,2,1,1,1,2,0,0,0,0,0,2,1,3,2,1,1,0,1,1,1,0,1,1,1,2,0,4,2,0,1,6,5,0,1,5,2,1,2,2,0,1,0,0,0,2,0,2,0,2,2,0,0,1,2,5,7,14,11,7,18,3,4,0,2,6,2,3,2,3,6,12,6,5,3,0,4,4,1,27,39,35,27,128
278,1565,0.10016694490818,1.24929997909314,40,2,1,2,1,3,3,1,4,5,2,2,0,4,2,1,4,4,0,2,1,2,1,0,0,1,0,0,2,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,3,1,1,1,0,0,0,1,3,2,0,0,0,1,1,1,1,0,0,1,0,4,0,0,0,1,0,2,1,3,6,8,9,6,9,3,3,1,3,3,1,0,1,3,3,0,6,0,3,1,5,0,3,11,30,17,22,80
279,704,0.027681660899654,-0.396898475031172,40,1,0,0,4,2,2,2,5,3,2,2,1,1,0,1,3,3,2,1,0,2,1,4,2,0,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,2,0,0,1,1,1,0,1,0,1,0,2,0,1,1,0,0,0,1,1,0,0,1,3,0,1,6,9,7,2,7,3,7,4,2,2,0,1,0,2,3,2,3,1,3,2,0,2,4,12,18,19,24,73
280,1017,0.115479115479115,-0.224621892622814,125,1,0,0,4,0,6,2,1,0,2,2,1,0,0,1,2,0,1,0,0,2,3,1,1,3,3,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,2,2,1,1,1,0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,1,2,3,0,0,1,4,9,4,1,3,1,6,7,1,1,1,2,2,0,1,5,2,2,1,2,0,2,5,18,12,15,18,63
281,700,0.197154471544715,-1.10514664715442,74,0,0,1,2,2,0,0,1,1,3,2,0,0,2,0,0,2,1,1,2,2,2,0,2,2,0,5,3,1,2,3,0,1,1,2,1,0,0,1,0,0,2,2,0,0,2,1,1,0,0,0,1,0,1,2,0,0,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,5,1,6,2,2,4,4,4,9,5,4,1,1,4,3,1,1,3,2,1,0,1,2,9,18,18,21,66
282,796,0.0276497695852535,-0.444753081255716,9,1,1,1,3,2,1,3,3,2,0,1,1,0,0,1,1,1,1,1,0,5,5,1,1,1,1,3,2,2,0,1,1,0,6,7,5,2,2,1,2,0,2,4,0,0,2,1,4,2,0,1,0,2,0,2,1,0,0,0,1,1,0,2,2,0,0,1,0,0,0,3,1,2,6,7,3,1,3,2,11,3,7,2,13,9,3,6,3,6,3,3,0,2,4,1,3,23,26,21,33,103
283,1394,0.34409594095941,0.837750365562062,155,2,1,4,0,5,5,2,4,3,1,4,0,1,1,3,0,6,5,1,7,7,8,3,5,4,2,8,2,5,6,5,2,3,2,2,3,4,2,1,0,2,1,4,1,3,7,5,6,0,1,3,0,0,0,3,1,1,3,1,2,0,2,1,1,2,1,0,2,1,1,1,1,3,9,11,8,2,9,13,18,11,15,13,7,9,3,6,15,7,3,4,5,4,4,3,3,36,43,50,56,185
284,356,0.102941176470588,-1.42098704823641,68,0,0,1,2,1,5,1,0,2,1,0,0,1,0,0,1,0,5,3,5,4,2,5,0,0,3,4,2,2,1,2,2,2,1,1,1,1,1,0,0,0,4,4,1,3,3,4,0,0,0,1,3,0,1,4,1,1,0,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0,4,6,3,1,1,13,11,3,8,5,4,3,0,9,10,0,4,6,2,1,2,1,1,8,19,40,31,98
285,1015,0.16338880484115,-0.368185711296446,12,3,3,1,0,1,1,1,3,1,1,1,1,0,0,2,0,0,7,4,10,6,2,2,2,4,1,4,1,3,3,2,0,2,3,1,0,0,0,1,0,1,4,1,5,2,3,4,2,1,0,0,0,1,0,2,0,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,6,2,5,3,1,2,21,10,7,8,5,6,0,2,10,9,3,1,2,4,1,1,1,0,18,16,44,32,110
286,2681,0.208755760368664,1.95754815121639,227,5,2,2,1,2,4,3,7,5,5,6,1,3,1,2,8,6,5,3,11,11,4,5,7,6,3,9,1,4,3,2,9,7,5,6,2,2,3,3,3,2,2,4,6,1,2,1,1,0,1,3,2,0,0,1,2,5,3,3,3,3,3,0,1,1,0,3,2,1,2,0,1,7,5,14,16,5,16,19,20,16,14,14,18,7,8,12,4,2,5,3,11,9,2,5,3,46,50,67,72,235
287,1131,0.160087719298246,0.263495090867534,59,3,2,4,5,2,5,5,9,5,11,7,2,4,0,4,5,1,4,1,1,1,2,3,3,0,0,2,3,1,2,3,2,1,1,2,0,1,0,2,1,2,1,1,0,2,1,1,0,1,2,0,1,1,1,1,0,0,3,0,1,3,1,0,0,2,2,1,0,0,1,1,1,5,11,19,23,6,10,6,6,3,6,7,4,1,5,2,4,3,2,2,3,5,2,3,2,23,36,39,42,140
288,1061,0.18489289740699,0.186927720908264,89,2,0,1,0,0,3,4,1,1,2,2,5,2,0,0,1,1,2,1,5,3,2,1,1,1,1,1,1,2,2,0,1,1,0,0,1,2,0,0,1,3,2,2,2,2,5,6,2,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,1,1,0,1,1,2,1,8,5,7,2,8,6,3,4,3,1,3,4,6,13,3,0,1,2,2,0,2,2,20,11,28,29,88
289,628,0.16030534351145,-1.03815019844006,47,0,0,3,4,3,2,2,2,1,0,0,0,1,0,1,1,0,4,2,0,2,1,1,0,0,0,1,0,1,2,3,4,0,0,0,1,0,3,2,0,2,2,2,0,1,0,1,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,0,2,1,0,0,0,0,0,10,6,1,1,2,6,4,0,2,9,0,4,4,4,2,3,0,2,0,1,3,3,0,9,21,30,7,67
290,929,0.0942126514131898,-0.435182160010808,105,3,0,0,3,3,1,2,3,3,2,0,1,1,1,1,3,2,1,1,7,2,1,2,0,1,2,6,1,3,3,0,2,1,3,0,0,1,0,0,2,2,1,2,2,3,0,1,1,0,0,0,0,0,1,0,0,4,2,0,0,0,1,0,0,1,1,1,0,0,1,0,0,3,6,6,5,3,6,9,5,3,10,5,4,1,4,5,4,1,0,1,6,1,1,2,1,12,27,28,25,92
291,705,0.244493392070485,-1.04772111968497,49,1,4,1,1,1,4,8,4,4,2,3,1,4,1,4,1,3,5,0,3,2,2,0,2,0,0,0,0,0,2,2,1,2,1,1,0,1,0,0,0,1,2,1,2,0,1,2,1,1,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,1,0,2,0,1,0,0,0,5,3,16,9,6,8,8,4,2,0,5,4,1,1,5,3,2,1,2,1,2,1,2,1,18,14,38,22,92
292,727,0.100401606425703,-0.674455191133527,23,2,1,1,1,1,3,0,2,1,1,3,2,0,2,4,2,2,2,3,3,6,4,2,1,0,2,1,0,3,1,5,3,0,0,1,1,0,0,0,1,0,0,4,5,3,1,1,0,0,0,0,1,1,2,3,0,2,2,0,0,0,1,0,0,0,0,0,0,3,2,0,0,3,3,5,5,4,8,8,12,3,4,9,1,1,1,9,5,0,2,5,4,1,0,0,5,12,18,36,32,98
293,982,0.267857142857143,-0.243763735112632,50,2,2,3,2,3,3,6,6,5,4,3,3,1,1,4,4,1,4,2,8,3,3,3,4,1,2,2,3,3,4,1,0,0,1,0,0,3,0,1,1,0,1,2,0,4,0,3,1,1,0,1,1,1,0,5,2,0,0,1,3,0,0,0,1,3,1,1,0,0,1,1,0,4,8,15,12,5,9,14,9,7,8,5,1,3,2,3,7,2,3,7,1,3,4,2,2,24,34,46,32,136
294,731,0.194656488549618,-0.588316899929348,132,3,0,1,1,3,3,3,1,2,2,3,1,1,0,1,3,1,1,0,3,1,2,2,0,0,0,0,1,0,0,0,1,2,5,1,5,0,1,0,0,0,4,1,3,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,3,5,7,7,2,5,4,5,0,1,1,8,6,0,8,3,1,0,1,0,3,0,3,0,15,11,24,23,73
